calibre_id,title,authors,publisher,year,subjects,topic_tags,rating,formats,description
205,Date With Death,Warren Murphy; Richard Sapir,eReads.com,2011,Fiction; Men's Adventure,fiction_general,8,epub; mobi,"The heat's on. Bodies are strewn across the Sunbelt. Who they are and where they came from is shrouded in mystery. The casualties are still mounting when Remo and Chiun come to cool things off -- unprepared for the discoveries that await them there, like the impregnable mountain fortress where 242 beautiful senoritas are being imprisoned. And the insisdious plot that has them earmarked as gifts fo…"
338,Date With Death,Warren Murphy; Richard Sapir,eReads.com,2011,Fiction; Men's Adventure,fiction_general,8,epub; lit; mobi,"The heat's on. Bodies are strewn across the Sunbelt. Who they are and where they came from is shrouded in mystery. The casualties are still mounting when Remo and Chiun come to cool things off -- unprepared for the discoveries that await them there, like the impregnable mountain fortress where 242 beautiful senoritas are being imprisoned. And the insisdious plot that has them earmarked as gifts fo…"
204,Dead Reckoning,Warren Murphy; James Mullaney,Macmillan,2008,Fiction; Action & Adventure; Adventure Fiction; Men's Adventure; Remo (Fictitious Character); Chiun (Fictitious Character); Biological Weapons,philosophy; fiction_general,8,epub; mobi,"Death takes no holidays. So small it can't be seen with the naked eye. So deadly it can wipe out millions in minutes. If you breathe it, you're already dead... A daring daylight prison break at a top security federal penitentiary frees the infamous ""20th hijacker,"" the only 9/11 terrorist to miss his flight that September morning. It seems Mustafa Mohammed's been hiding a toxic secret right under …"
339,Dead Reckoning,Warren Murphy; James Mullaney,Macmillan,2008,Fiction; Action & Adventure; Adventure Fiction; Men's Adventure; Remo (Fictitious Character); Chiun (Fictitious Character); Biological Weapons,philosophy; fiction_general,8,epub; lit; mobi,"Death takes no holidays. So small it can't be seen with the naked eye. So deadly it can wipe out millions in minutes. If you breathe it, you're already dead... A daring daylight prison break at a top security federal penitentiary frees the infamous ""20th hijacker,"" the only 9/11 terrorist to miss his flight that September morning. It seems Mustafa Mohammed's been hiding a toxic secret right under …"
209,Deadly Genes,Warren Murphy; Richard Sapir,Worldwide,1999,Fiction; Men's Adventure; Genetic Engineering,fiction_general,8,epub; mobi,"A genetically engineered animal called the BBQ--part camel and part cow--is introduced at a press conference as a cure for world hunger. After angry animal rights activists kidnap the BBQs, they discover these slow, silly-looking creatures might actually be bloodthirsty killers."
349,Deadly Genes,Warren Murphy; Richard Sapir,Worldwide,1999,Fiction; Men's Adventure; Genetic Engineering,fiction_general,8,epub; lit; mobi,"A genetically engineered animal called the BBQ--part camel and part cow--is introduced at a press conference as a cure for world hunger. After angry animal rights activists kidnap the BBQs, they discover these slow, silly-looking creatures might actually be bloodthirsty killers."
203,Deadly Seeds,Warren Murphy; Richard Sapir,,2011,,,,epub; mobi,
350,Deadly Seeds,Warren Murphy; Richard Sapir,,2011,,,,epub; lit,
201,Death Check,Warren Murphy; Richard Sapir,,2011,Action Adventure,,,epub; mobi,Destroyer #2
351,Death Check,Warren Murphy; Richard Sapir,,2011,Action Adventure,,,epub; lit,Destroyer #2
202,Death Sentence,Warren Murphy; Richard Sapir,Signet,1990,Fiction; General; Men's Adventure; Mystery & Detective,fiction_general,10,epub; mobi,"Remo Williams, his memory gone, finds himself in Florida State Prison on death row, while his partner Chiun, believing Williams is undercover and knows what he's doing, takes a vacation in Korea"
352,Death Sentence,Warren Murphy; Richard Sapir,Signet,1990,Fiction; General; Men's Adventure; Mystery & Detective,fiction_general,10,epub; lit; mobi,"Remo Williams, his memory gone, finds himself in Florida State Prison on death row, while his partner Chiun, believing Williams is undercover and knows what he's doing, takes a vacation in Korea"
199,Death Therapy,Warren Murphy; Richard Sapir,,2011,,,,epub; mobi,
353,Death Therapy,Warren Murphy; Richard Sapir,,2011,,,,epub; lit,
200,Destroyer World: The Assassin's Handbook 2,Warren Murphy; James Mullaney,Ballybunnion Books,2003,,,10,epub; mobi,"Warren Murphy and Richard Sapir wrote ""The Assassin's Handbook,""in 1982. ...A lot has happened since then! Murphy once again teams up with a great Destroyer Author in James Mullaney. Together, they bring you the all-new readers guide to the past thirty years of America's greatest adventure series! This long-awaited sequel to the original ""Assassin's Handbook"" is brought to print by Warren Murphy's…"
354,Destroyer World: The Assassin's Handbook 2,Warren Murphy; James Mullaney,Ballybunnion Books,2003,,,10,epub; lit; mobi,"Warren Murphy and Richard Sapir wrote ""The Assassin's Handbook,""in 1982. ...A lot has happened since then! Murphy once again teams up with a great Destroyer Author in James Mullaney. Together, they bring you the all-new readers guide to the past thirty years of America's greatest adventure series! This long-awaited sequel to the original ""Assassin's Handbook"" is brought to print by Warren Murphy's…"
197,Destroyer World: The Way of the Assassin,Warren Murphy,Ballybunnion Books,2003,Fiction; Action & Adventure,fiction_general,8,epub; mobi,"Destroyer World: The Way Of The Assassin Words of love, life and death from Chiun, Master of Sinanju. The Premiere assassin of this or any age, Chiun, reigning Master of Sinanju, offers you his wisdom and words to live by. Enjoy this glimpse into the mind of the world's greatest and funniest assassin ~ the creation of Richard Sapir and Warren Murphy. Review ""...Everyone can learn from Chiun's funn…"
355,Destroyer World: The Way of the Assassin,Warren Murphy,Ballybunnion Books,2003,Fiction; Action & Adventure,fiction_general,8,epub; lit; mobi,"Destroyer World: The Way Of The Assassin Words of love, life and death from Chiun, Master of Sinanju. The Premiere assassin of this or any age, Chiun, reigning Master of Sinanju, offers you his wisdom and words to live by. Enjoy this glimpse into the mind of the world's greatest and funniest assassin ~ the creation of Richard Sapir and Warren Murphy. Review ""...Everyone can learn from Chiun's funn…"
206,Disloyal Opposition,Warren Murphy; Richard Sapir,Gold Eagle,1979,Adventure; Science Fiction; Fiction; General; Men's Adventure,fiction_sf; fiction_general; science_general,8,epub; mobi,"A secret Russian particle beam weapon has long been suspected of being responsible for the space shuttle Challenger explosion, Many have scoffed...until the old Soviet Union dissolves and the weapon is sold on the Russian black market to the ruling council of Barkeley, California -- the most famous enclave of unrepentant socialists in the Western world. They, in turn, immediately direct it at Amer…"
356,Disloyal Opposition,Warren Murphy; Richard Sapir,Gold Eagle,1979,Adventure; Science Fiction; Fiction; General; Men's Adventure,fiction_sf; fiction_general; science_general,8,epub; lit; mobi,"A secret Russian particle beam weapon has long been suspected of being responsible for the space shuttle Challenger explosion, Many have scoffed...until the old Soviet Union dissolves and the weapon is sold on the Russian black market to the ruling council of Barkeley, California -- the most famous enclave of unrepentant socialists in the Western world. They, in turn, immediately direct it at Amer…"
195,Dr Quake,Warren Murphy; Richard Sapir,Corgi Childrens,2002,,,,epub; mobi,
364,Dr Quake,Warren Murphy; Richard Sapir,Corgi Childrens,2002,,,,epub; lit,
194,Dying Space,Warren Murphy; Richard Sapir,Pinnacle Books,1982,Adventure,,6,epub; mobi,"When a garbageman in California is found skinned alive, Remo and Chiun figure it's a dirty business. When the same man starts showing up in the company of a tipsy lady scientist, they know something's really rotten. But finding out the new face belongs to an old foe - a deadly enemy they killed themselves - they know trouble's heading right for their laps, and they've got to move fast to keep from…"
365,Dying Space,Warren Murphy; Richard Sapir,Pinnacle Books,1982,Adventure,,6,epub; lit; mobi,"When a garbageman in California is found skinned alive, Remo and Chiun figure it's a dirty business. When the same man starts showing up in the company of a tipsy lady scientist, they know something's really rotten. But finding out the new face belongs to an old foe - a deadly enemy they killed themselves - they know trouble's heading right for their laps, and they've got to move fast to keep from…"
198,Encounter Group,Warren Murphy; Richard Sapir,St Martins,1984,Adventure,,6,epub; mobi,"Close EncountersIs it a space odyssey or a spaced-out hoax? The answer isn't clear, but this much is certain: a stranger from a strange land has come to earth and recruited a squadron of space cadets to launch a campaign against America's nuclear arsenal. The gravity of the situation prompts Harold W. Smith, director of the top-secret government agency CURE, to order in Remo and Chiun to blast the…"
366,Encounter Group,Warren Murphy; Richard Sapir,St Martins,1984,Adventure,,6,epub; lit; mobi,"Close EncountersIs it a space odyssey or a spaced-out hoax? The answer isn't clear, but this much is certain: a stranger from a strange land has come to earth and recruited a squadron of space cadets to launch a campaign against America's nuclear arsenal. The gravity of the situation prompts Harold W. Smith, director of the top-secret government agency CURE, to order in Remo and Chiun to blast the…"
192,End of the Game,Warren Murphy; Richard Sapir,Penguin Group (USA) Incorporated,1985,Adventure; Fiction; General; Men's Adventure; Espionage; Mystery & Detective,fiction_general,8,epub; mobi,"Remo Williams, the Destroyer, and his Oriental mentor, Chiun, match wits with world video-game champion Abner Buell, who has come up with a diabolical plan to control the world by turning men and women into electronic pawns"
367,End of the Game,Warren Murphy; Richard Sapir,Penguin Group (USA) Incorporated,1985,Adventure; Fiction; General; Men's Adventure; Espionage; Mystery & Detective,fiction_general,8,epub; lit; mobi,"Remo Williams, the Destroyer, and his Oriental mentor, Chiun, match wits with world video-game champion Abner Buell, who has come up with a diabolical plan to control the world by turning men and women into electronic pawns"
196,Engines of Destruction,Warren Murphy; Richard Sapir,Gold Eagle,1996,Adventure; Fantasy,fiction_fantasy,8,epub; mobi,"It's become the fastest and surest way to get from here to eternity. Somebody is playing the railroads like a giant train set, causing high-speed derailments that strew the rails with headless victims from coast to coast. And could the repeated sightings of a ghostly samurai swordsman be fact or mass hysteria? As the carnage continues unchecked and the body count mounts, Dr. Harold Smith suspects …"
368,Engines of Destruction,Warren Murphy; Richard Sapir,Gold Eagle,1996,Adventure; Fantasy,fiction_fantasy,8,epub; lit; mobi,"It's become the fastest and surest way to get from here to eternity. Somebody is playing the railroads like a giant train set, causing high-speed derailments that strew the rails with headless victims from coast to coast. And could the repeated sightings of a ghostly samurai swordsman be fact or mass hysteria? As the carnage continues unchecked and the body count mounts, Dr. Harold Smith suspects …"
191,Fade to Black,Warren Murphy; Richard Sapir,Gold Eagle,2000,Adventure,,6,epub; mobi,"Art imitates life in Tinsel Town as real-life events are mirrored in small independent films, a situation that leads to the United States president's life being placed in jeopardy. Original."
369,Fade to Black,Warren Murphy; Richard Sapir,Gold Eagle,2000,Adventure,,6,epub; lit; mobi,"Art imitates life in Tinsel Town as real-life events are mirrored in small independent films, a situation that leads to the United States president's life being placed in jeopardy. Original."
190,Failing Marks,Warren Murphy; Richard Sapir,Gold Eagle,1999,Fiction; Men's Adventure,fiction_general,8,epub; mobi,"From the mountains of Argentina the losers of WWII are making plans for the Fourth Reich. But when the Destroyer's brain is downloaded, he almost puts an end to the idea. Adolf Kluge plans to save the dream with a centuries-old treasure. But then, the Master of Sinanju may have different plans."
